id,period,kind,key,pdf_id,pdf_page,section,end_section,label,occurrence,column,printed,value,provider_field
2025-12-31/detail_tax_unrecognized_losses,2025-12-31,ytd,detail_tax_unrecognized_losses,1225090973,182,57、所得税费用,58、现金流量表项目,本期未确认递延所得税资产的可抵扣暂时性差异或可抵扣亏损的影响,0,0,"62,452,905.28",62452905.28,
2025-12-31/detail_tax_rd_deduction,2025-12-31,ytd,detail_tax_rd_deduction,1225090973,182,57、所得税费用,58、现金流量表项目,研发费用加计扣除的影响,0,0,"-267,334,062.44",-267334062.44,
2026-06-30/detail_rou_gross_open,2026-06-30,instant,detail_rou_gross_open,1225533054,112,14、使用权资产,15、无形资产,1.期初余额,0,0,"450,139,977.86",450139977.86,
2026-06-30/detail_rou_additions,2026-06-30,ytd,detail_rou_additions,1225533054,112,14、使用权资产,15、无形资产,2.本期增加金额,0,0,"134,755,397.43",134755397.43,
2026-06-30/detail_rou_disposals,2026-06-30,ytd,detail_rou_disposals,1225533054,112,14、使用权资产,15、无形资产,3.本期减少金额,0,0,"103,114,703.50",103114703.50,
2026-06-30/detail_rou_gross_fx,2026-06-30,ytd,detail_rou_gross_fx,1225533054,112,14、使用权资产,15、无形资产,4.外币报表折算差额,0,0,"-16,860,209.69",-16860209.69,
2026-06-30/detail_rou_gross_close,2026-06-30,instant,detail_rou_gross_close,1225533054,112,14、使用权资产,15、无形资产,5.期末余额,0,0,"464,920,462.10",464920462.10,
2026-06-30/detail_rou_dep_open,2026-06-30,instant,detail_rou_dep_open,1225533054,112,14、使用权资产,15、无形资产,1.期初余额,1,0,"129,837,816.13",129837816.13,
2026-06-30/detail_rou_depreciation,2026-06-30,ytd,detail_rou_depreciation,1225533054,112,14、使用权资产,15、无形资产,2.本期计提,0,0,"51,583,863.30",51583863.30,
2026-06-30/detail_rou_dep_disposals,2026-06-30,ytd,detail_rou_dep_disposals,1225533054,112,14、使用权资产,15、无形资产,3.本期减少金额,1,0,"65,812,941.14",65812941.14,
2026-06-30/detail_rou_dep_fx,2026-06-30,ytd,detail_rou_dep_fx,1225533054,112,14、使用权资产,15、无形资产,4.外币报表折算差额,1,0,"-5,633,112.96",-5633112.96,
2026-06-30/detail_rou_dep_close,2026-06-30,instant,detail_rou_dep_close,1225533054,112,14、使用权资产,15、无形资产,5.期末余额,1,0,"109,975,625.33",109975625.33,
2026-06-30/detail_rou_net_close,2026-06-30,instant,detail_rou_net_close,1225533054,112,14、使用权资产,15、无形资产,1.期末账面价值,0,0,"354,944,836.77",354944836.77,
2026-06-30/detail_rou_net_open,2026-06-30,instant,detail_rou_net_open,1225533054,112,14、使用权资产,15、无形资产,2.期初账面价值,0,0,"320,302,161.73",320302161.73,
2026-06-30/detail_lease_liability_open,2026-06-30,opening_balance,detail_lease_liability_open,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,0,"328,252,456.89",328252456.89,
2026-06-30/detail_lease_liability_cash_in,2026-06-30,ytd,detail_lease_liability_cash_in,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,1,-,0.00,
2026-06-30/detail_lease_liability_noncash_in,2026-06-30,ytd,detail_lease_liability_noncash_in,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,2,"141,476,829.83",141476829.83,
2026-06-30/detail_lease_liability_cash_out,2026-06-30,ytd,detail_lease_liability_cash_out,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,3,"54,949,067.26",54949067.26,
2026-06-30/detail_lease_liability_noncash_out,2026-06-30,ytd,detail_lease_liability_noncash_out,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,4,"40,941,336.61",40941336.61,
2026-06-30/detail_lease_liability_close,2026-06-30,instant,detail_lease_liability_close,1225533054,137,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,5,"373,838,882.85",373838882.85,
2026-06-30/detail_lease_open,2026-06-30,opening_balance,detail_lease_open,1225533054,124,33、租赁负债,34、长期应付职工薪酬,长期租赁负债,0,1,"328,252,456.89",328252456.89,
2026-06-30/detail_current_tax,2026-06-30,ytd,detail_current_tax,1225533054,135,57、所得税费用,58、现金流量表项目,当期所得税费用,0,0,"546,166,142.76",546166142.76,
2026-06-30/detail_deferred_tax,2026-06-30,ytd,detail_deferred_tax,1225533054,135,57、所得税费用,58、现金流量表项目,递延所得税费用,0,0,"-215,862,104.12",-215862104.12,
2026-06-30/detail_tax_base,2026-06-30,ytd,detail_tax_base,1225533054,135,57、所得税费用,58、现金流量表项目,按适用税率计算的所得税费用,0,0,"311,268,945.41",311268945.41,
2026-06-30/detail_tax_subsidiary_rates,2026-06-30,ytd,detail_tax_subsidiary_rates,1225533054,135,57、所得税费用,58、现金流量表项目,子公司适用不同税率的影响,0,0,"194,289,445.47",194289445.47,
2026-06-30/detail_tax_prior_periods,2026-06-30,ytd,detail_tax_prior_periods,1225533054,135,57、所得税费用,58、现金流量表项目,调整以前期间所得税的影响,0,0,"-26,182,540.13",-26182540.13,
2026-06-30/detail_tax_nontaxable,2026-06-30,ytd,detail_tax_nontaxable,1225533054,135,57、所得税费用,58、现金流量表项目,非应税收入的影响,0,0,"-4,543,837.03",-4543837.03,
2026-06-30/detail_tax_nondeductible,2026-06-30,ytd,detail_tax_nondeductible,1225533054,135,57、所得税费用,58、现金流量表项目,不可抵扣的成本、费用和损失的影响,0,0,"5,988,099.09",5988099.09,
2026-06-30/detail_tax_prior_losses,2026-06-30,ytd,detail_tax_prior_losses,1225533054,135,57、所得税费用,58、现金流量表项目,使用前期未确认递延所得税资产的可抵扣亏损的影响,0,0,"-11,397,789.53",-11397789.53,
2026-06-30/detail_tax_unrecognized_losses,2026-06-30,ytd,detail_tax_unrecognized_losses,1225533054,135,57、所得税费用,58、现金流量表项目,本期未确认递延所得税资产的可抵扣暂时性差异或可抵扣亏损的影响,0,0,"22,716,555.13",22716555.13,
2026-06-30/detail_tax_rd_deduction,2026-06-30,ytd,detail_tax_rd_deduction,1225533054,135,57、所得税费用,58、现金流量表项目,研发费用加计扣除的影响,0,0,"-161,834,839.77",-161834839.77,
2024-12-31/rec_ar_gross,2024-12-31,instant,rec_ar_gross,1225090973,146,4、应收账款,5、预付款项,小计,0,1,"1,743,652,290.65",1743652290.65,
2024-12-31/rec_ar_allowance,2024-12-31,instant,rec_ar_allowance,1225090973,146,4、应收账款,5、预付款项,减：坏账准备,0,1,"89,452,195.23",89452195.23,
2024-12-31/rec_ar_net,2024-12-31,instant,rec_ar_net,1225090973,146,4、应收账款,5、预付款项,合计,0,1,"1,654,200,095.42",1654200095.42,
2024-12-31/rec_other_gross,2024-12-31,instant,rec_other_gross,1225090973,149,1) 按客户类别列示如下,2) ,小计,0,1,"142,368,421.75",142368421.75,
2024-12-31/rec_other_allowance,2024-12-31,instant,rec_other_allowance,1225090973,149,1) 按客户类别列示如下,2) ,减：坏账准备,0,1,"15,756,255.83",15756255.83,
2024-12-31/rec_other_net,2024-12-31,instant,rec_other_net,1225090973,150,1) 按客户类别列示如下,2) ,合计,0,1,"126,612,165.92",126612165.92,
2024-12-31/rec_dividend,2024-12-31,instant,rec_dividend,1225090973,149,6、其他应收款,1) 按客户类别列示如下,应收股利,0,1,-,0.00,
2024-12-31/rec_hedge_asset,2024-12-31,instant,rec_hedge_asset,1225090973,146,3、衍生金融资产,4、应收账款,远期外汇合约,0,1,-,0.00,
2025-06-30/rec_ar_gross,2025-06-30,instant,rec_ar_gross,1224614835,109,4、应收账款,5、预付款项,小计,0,0,"1,934,016,995.38",1934016995.38,
2025-06-30/rec_ar_allowance,2025-06-30,instant,rec_ar_allowance,1224614835,109,4、应收账款,5、预付款项,减：坏账准备,0,0,"108,433,896.36",108433896.36,
2025-06-30/rec_ar_net,2025-06-30,instant,rec_ar_net,1224614835,109,4、应收账款,5、预付款项,合计,0,0,"1,825,583,099.02",1825583099.02,
2025-06-30/rec_other_gross,2025-06-30,instant,rec_other_gross,1224614835,113,1) 按客户类别列示如下,2) ,小计,0,0,"171,263,465.81",171263465.81,
2025-06-30/rec_other_allowance,2025-06-30,instant,rec_other_allowance,1224614835,113,1) 按客户类别列示如下,2) ,减：坏账准备,0,0,"31,385,526.66",31385526.66,
2025-06-30/rec_other_net,2025-06-30,instant,rec_other_net,1224614835,113,1) 按客户类别列示如下,2) ,合计,0,0,"139,877,939.15",139877939.15,
2025-06-30/rec_dividend,2025-06-30,instant,rec_dividend,1224614835,112,6、其他应收款,1) 按客户类别列示如下,应收股利,0,0,"3,782,144.00",3782144.00,
2025-06-30/rec_hedge_asset,2025-06-30,instant,rec_hedge_asset,1224614835,109,3、衍生金融资产,4、应收账款,外汇远期合约,0,0,"23,246,561.81",23246561.81,
2025-12-31/rec_ar_gross,2025-12-31,instant,rec_ar_gross,1225090973,146,4、应收账款,5、预付款项,小计,0,0,"1,972,163,397.89",1972163397.89,
2025-12-31/rec_ar_allowance,2025-12-31,instant,rec_ar_allowance,1225090973,146,4、应收账款,5、预付款项,减：坏账准备,0,0,"99,539,857.69",99539857.69,
2025-12-31/rec_ar_net,2025-12-31,instant,rec_ar_net,1225090973,146,4、应收账款,5、预付款项,合计,0,0,"1,872,623,540.20",1872623540.20,
2025-12-31/rec_other_gross,2025-12-31,instant,rec_other_gross,1225090973,149,1) 按客户类别列示如下,2) ,小计,0,0,"176,105,845.87",176105845.87,
2025-12-31/rec_other_allowance,2025-12-31,instant,rec_other_allowance,1225090973,149,1) 按客户类别列示如下,2) ,减：坏账准备,0,0,"34,272,565.09",34272565.09,
2025-12-31/rec_other_net,2025-12-31,instant,rec_other_net,1225090973,150,1) 按客户类别列示如下,2) ,合计,0,0,"141,833,280.78",141833280.78,
2025-12-31/rec_dividend,2025-12-31,instant,rec_dividend,1225090973,149,6、其他应收款,1) 按客户类别列示如下,应收股利,0,0,-,0.00,
2025-12-31/rec_hedge_asset,2025-12-31,instant,rec_hedge_asset,1225090973,146,3、衍生金融资产,4、应收账款,远期外汇合约,0,0,"131,685,919.86",131685919.86,
2026-06-30/rec_ar_gross,2026-06-30,instant,rec_ar_gross,1225533054,99,4、应收账款,5、预付款项,小计,0,0,"2,646,205,198.47",2646205198.47,
2026-06-30/rec_ar_allowance,2026-06-30,instant,rec_ar_allowance,1225533054,99,4、应收账款,5、预付款项,减：坏账准备,0,0,"145,592,069.03",145592069.03,
2026-06-30/rec_ar_net,2026-06-30,instant,rec_ar_net,1225533054,99,4、应收账款,5、预付款项,合计,0,0,"2,500,613,129.44",2500613129.44,
2026-06-30/rec_other_gross,2026-06-30,instant,rec_other_gross,1225533054,103,1) 按客户类别列示如下,2) ,小计,0,0,"182,509,329.32",182509329.32,
2026-06-30/rec_other_allowance,2026-06-30,instant,rec_other_allowance,1225533054,103,1) 按客户类别列示如下,2) ,减：坏账准备,0,0,"35,341,993.19",35341993.19,
2026-06-30/rec_other_net,2026-06-30,instant,rec_other_net,1225533054,103,1) 按客户类别列示如下,2) ,合计,0,0,"147,167,336.13",147167336.13,
2026-06-30/rec_dividend,2026-06-30,instant,rec_dividend,1225533054,103,6、其他应收款,1) 按客户类别列示如下,应收股利,0,0,-,0.00,
2026-06-30/rec_hedge_asset,2026-06-30,instant,rec_hedge_asset,1225533054,99,3、衍生金融资产,4、应收账款,远期外汇合约,0,0,"249,301,303.93",249301303.93,
2025-06-30/rec_ar_open,2025-06-30,opening_balance,rec_ar_open,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,0,"89,452,195.23",89452195.23,
2025-06-30/rec_ar_charge,2025-06-30,ytd,rec_ar_charge,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,1,"29,582,205.57",29582205.57,
2025-06-30/rec_ar_recovery,2025-06-30,ytd,rec_ar_recovery,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,2,"4,281,718.49",4281718.49,
2025-06-30/rec_ar_writeoff,2025-06-30,ytd,rec_ar_writeoff,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,3,"6,698,213.21",6698213.21,
2025-06-30/rec_ar_fx,2025-06-30,ytd,rec_ar_fx,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,4,"379,427.26",379427.26,
2025-06-30/rec_ar_close,2025-06-30,instant,rec_ar_close,1224614835,111,（4）本期计提、收回或转回的坏账准备情况,（5）本期实际核销,合计,0,5,"108,433,896.36",108433896.36,
2025-06-30/rec_other_open,2025-06-30,opening_balance,rec_other_open,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,0,"15,756,255.83",15756255.83,
2025-06-30/rec_other_charge,2025-06-30,ytd,rec_other_charge,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,1,"15,556,722.51",15556722.51,
2025-06-30/rec_other_recovery,2025-06-30,ytd,rec_other_recovery,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,2,"316,125.10",316125.10,
2025-06-30/rec_other_writeoff,2025-06-30,ytd,rec_other_writeoff,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,3,-,0.00,
2025-06-30/rec_other_fx,2025-06-30,ytd,rec_other_fx,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,4,"388,673.42",388673.42,
2025-06-30/rec_other_close,2025-06-30,instant,rec_other_close,1224614835,115,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,5,"31,385,526.66",31385526.66,
2025-12-31/rec_ar_open,2025-12-31,opening_balance,rec_ar_open,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,0,"89,452,195.23",89452195.23,
2025-12-31/rec_ar_charge,2025-12-31,ytd,rec_ar_charge,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,1,"41,311,861.00",41311861.00,
2025-12-31/rec_ar_recovery,2025-12-31,ytd,rec_ar_recovery,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,2,"14,635,976.77",14635976.77,
2025-12-31/rec_ar_writeoff,2025-12-31,ytd,rec_ar_writeoff,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,3,"14,624,092.76",14624092.76,
2025-12-31/rec_ar_fx,2025-12-31,ytd,rec_ar_fx,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,4,"-1,964,129.01",-1964129.01,
2025-12-31/rec_ar_close,2025-12-31,instant,rec_ar_close,1225090973,148,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,5,"99,539,857.69",99539857.69,
2025-12-31/rec_other_open,2025-12-31,opening_balance,rec_other_open,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,0,"15,756,255.83",15756255.83,
2025-12-31/rec_other_charge,2025-12-31,ytd,rec_other_charge,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,1,"19,396,259.61",19396259.61,
2025-12-31/rec_other_recovery,2025-12-31,ytd,rec_other_recovery,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,2,"55,140.61",55140.61,
2025-12-31/rec_other_writeoff,2025-12-31,ytd,rec_other_writeoff,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,3,-,0.00,
2025-12-31/rec_other_fx,2025-12-31,ytd,rec_other_fx,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,4,"-824,809.74",-824809.74,
2025-12-31/rec_other_close,2025-12-31,instant,rec_other_close,1225090973,152,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,5,"34,272,565.09",34272565.09,
2026-06-30/rec_ar_open,2026-06-30,opening_balance,rec_ar_open,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,0,"99,539,857.69",99539857.69,
2026-06-30/rec_ar_charge,2026-06-30,ytd,rec_ar_charge,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,1,"54,446,878.43",54446878.43,
2026-06-30/rec_ar_recovery,2026-06-30,ytd,rec_ar_recovery,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,2,"4,579,743.28",4579743.28,
2026-06-30/rec_ar_writeoff,2026-06-30,ytd,rec_ar_writeoff,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,3,-,0.00,
2026-06-30/rec_ar_fx,2026-06-30,ytd,rec_ar_fx,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,4,"-3,814,923.81",-3814923.81,
2026-06-30/rec_ar_close,2026-06-30,instant,rec_ar_close,1225533054,101,(4) 本期计提、收回或转回的坏账准备情况,(5) 本期实际核销,合计,0,5,"145,592,069.03",145592069.03,
2026-06-30/rec_other_open,2026-06-30,opening_balance,rec_other_open,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,0,"34,272,565.09",34272565.09,
2026-06-30/rec_other_charge,2026-06-30,ytd,rec_other_charge,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,1,"3,695,111.58",3695111.58,
2026-06-30/rec_other_recovery,2026-06-30,ytd,rec_other_recovery,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,2,"1,485,476.65",1485476.65,
2026-06-30/rec_other_writeoff,2026-06-30,ytd,rec_other_writeoff,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,3,-,0.00,
2026-06-30/rec_other_fx,2026-06-30,ytd,rec_other_fx,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,4,"-1,140,206.83",-1140206.83,
2026-06-30/rec_other_close,2026-06-30,instant,rec_other_close,1225533054,105,5) 本期计提、收回或转回的坏账准备情况,6) 本期实际核销,按组合计提坏账准备,0,5,"35,341,993.19",35341993.19,
