instrument_id,symbol,tdx_node_code,tdx_node_name,damodaran_industry
44894,sz300592,X250602,跨境电商,Business & Consumer Services
45604,sz301381,X250602,跨境电商,Retail (General)
45680,sz301558,X250602,跨境电商,Retail (General)
25480,sh600609,X260301,车身附件及饰件,Auto Parts
25495,sh600626,X260301,车身附件及饰件,Retail (Distributors)
25519,sh600660,X260301,车身附件及饰件,Auto Parts
25587,sh600741,X260301,车身附件及饰件,Auto Parts
25588,sh600742,X260301,车身附件及饰件,Auto Parts
25865,sh601279,X260301,车身附件及饰件,Auto Parts
25927,sh601689,X260301,车身附件及饰件,Auto Parts
25943,sh601799,X260301,车身附件及饰件,Auto Parts
26008,sh603006,X260301,车身附件及饰件,Auto Parts
26035,sh603035,X260301,车身附件及饰件,Auto Parts
26077,sh603085,X260301,车身附件及饰件,Auto Parts
26207,sh603239,X260301,车身附件及饰件,Auto Parts
26236,sh603286,X260301,车身附件及饰件,Auto Parts
26250,sh603306,X260301,车身附件及饰件,Apparel
26294,sh603358,X260301,车身附件及饰件,Auto Parts
26333,sh603418,X260301,车身附件及饰件,Auto Parts
26479,sh603730,X260301,车身附件及饰件,Auto Parts
26490,sh603768,X260301,车身附件及饰件,Auto Parts
26575,sh603922,X260301,车身附件及饰件,Auto Parts
26616,sh603997,X260301,车身附件及饰件,Auto Parts
26638,sh605068,X260301,车身附件及饰件,Apparel
26656,sh605128,X260301,车身附件及饰件,Auto Parts
26660,sh605151,X260301,车身附件及饰件,Auto Parts
26682,sh605228,X260301,车身附件及饰件,Auto Parts
28499,sz000700,X260301,车身附件及饰件,Auto Parts
28734,sz001260,X260301,车身附件及饰件,Auto Parts
28741,sz001278,X260301,车身附件及饰件,Auto Parts
28766,sz001319,X260301,车身附件及饰件,Auto Parts
28858,sz002048,X260301,车身附件及饰件,Auto Parts
28907,sz002101,X260301,车身附件及饰件,Machinery
29122,sz002328,X260301,车身附件及饰件,Auto Parts
29292,sz002516,X260301,车身附件及饰件,Apparel
29312,sz002537,X260301,车身附件及饰件,Auto Parts
29367,sz002592,X260301,车身附件及饰件,Auto Parts
29432,sz002662,X260301,车身附件及饰件,Auto Parts
29615,sz002870,X260301,车身附件及饰件,Electronics (General)
44438,sz300100,X260301,车身附件及饰件,Auto Parts
44753,sz300446,X260301,车身附件及饰件,Chemical (Basic)
45405,sz301133,X260301,车身附件及饰件,Auto Parts
45435,sz301173,X260301,车身附件及饰件,Auto Parts
45489,sz301233,X260301,车身附件及饰件,Chemical (Basic)
45618,sz301398,X260301,车身附件及饰件,Auto Parts
45666,sz301529,X260301,车身附件及饰件,Auto Parts
45676,sz301552,X260301,车身附件及饰件,Auto Parts
25136,sh600148,X260302,底盘与发动机系统,Auto Parts
25162,sh600178,X260302,底盘与发动机系统,Auto Parts
25549,sh600698,X260302,底盘与发动机系统,Auto Parts
25668,sh600841,X260302,底盘与发动机系统,Construction Supplies
25733,sh600933,X260302,底盘与发动机系统,Auto Parts
25743,sh600960,X260302,底盘与发动机系统,Auto Parts
26011,sh603009,X260302,底盘与发动机系统,Auto Parts
26015,sh603013,X260302,底盘与发动机系统,Auto Parts
26037,sh603037,X260302,底盘与发动机系统,Auto Parts
26040,sh603040,X260302,底盘与发动机系统,Auto Parts
26045,sh603048,X260302,底盘与发动机系统,Auto Parts
26081,sh603089,X260302,底盘与发动机系统,Auto Parts
26097,sh603107,X260302,底盘与发动机系统,Auto Parts
26110,sh603121,X260302,底盘与发动机系统,Auto Parts
26132,sh603158,X260302,底盘与发动机系统,Auto Parts
26135,sh603161,X260302,底盘与发动机系统,Auto Parts
26139,sh603166,X260302,底盘与发动机系统,Auto Parts
26150,sh603178,X260302,底盘与发动机系统,Auto Parts
26249,sh603305,X260302,底盘与发动机系统,Auto Parts
26262,sh603319,X260302,底盘与发动机系统,Machinery
26388,sh603586,X260302,底盘与发动机系统,Auto Parts
26394,sh603596,X260302,底盘与发动机系统,Auto Parts
26459,sh603701,X260302,底盘与发动机系统,Auto Parts
26486,sh603758,X260302,底盘与发动机系统,Auto Parts
26489,sh603767,X260302,底盘与发动机系统,Auto Parts
26498,sh603788,X260302,底盘与发动机系统,Auto Parts
26509,sh603809,X260302,底盘与发动机系统,Auto Parts
26576,sh603926,X260302,底盘与发动机系统,Auto Parts
26587,sh603949,X260302,底盘与发动机系统,Auto Parts
26588,sh603950,X260302,底盘与发动机系统,Auto Parts
26604,sh603982,X260302,底盘与发动机系统,Auto Parts
26643,sh605088,X260302,底盘与发动机系统,Auto Parts
26657,sh605133,X260302,底盘与发动机系统,Auto Parts
26683,sh605255,X260302,底盘与发动机系统,Auto Parts
26973,sh688280,X260302,底盘与发动机系统,Auto Parts
28301,sz000030,X260302,底盘与发动机系统,Auto Parts
28415,sz000559,X260302,底盘与发动机系统,Auto Parts
28429,sz000581,X260302,底盘与发动机系统,Auto Parts
28484,sz000678,X260302,底盘与发动机系统,Auto Parts
28627,sz000903,X260302,底盘与发动机系统,Construction Supplies
28681,sz000981,X260302,底盘与发动机系统,Auto Parts
28746,sz001285,X260302,底盘与发动机系统,Auto Parts
28795,sz001380,X260302,底盘与发动机系统,Machinery
28930,sz002126,X260302,底盘与发动机系统,Auto Parts
29080,sz002283,X260302,底盘与发动机系统,Construction Supplies
29081,sz002284,X260302,底盘与发动机系统,Auto Parts
29154,sz002363,X260302,底盘与发动机系统,Auto Parts
29197,sz002406,X260302,底盘与发动机系统,Auto Parts
29222,sz002434,X260302,底盘与发动机系统,Construction Supplies
29234,sz002448,X260302,底盘与发动机系统,Auto Parts
29256,sz002472,X260302,底盘与发动机系统,Auto Parts
29311,sz002536,X260302,底盘与发动机系统,Auto Parts
29328,sz002553,X260302,底盘与发动机系统,Machinery
29365,sz002590,X260302,底盘与发动机系统,Auto Parts
29473,sz002708,X260302,底盘与发动机系统,Machinery
29478,sz002715,X260302,底盘与发动机系统,Auto Parts
44508,sz300176,X260302,底盘与发动机系统,Auto Parts
44585,sz300258,X260302,底盘与发动机系统,Auto Parts
44686,sz300375,X260302,底盘与发动机系统,Rubber& Tires
44739,sz300432,X260302,底盘与发动机系统,Auto Parts
44780,sz300473,X260302,底盘与发动机系统,Auto Parts
44813,sz300507,X260302,底盘与发动机系统,Auto Parts
44850,sz300547,X260302,底盘与发动机系统,Rubber& Tires
44882,sz300580,X260302,底盘与发动机系统,Auto Parts
44887,sz300585,X260302,底盘与发动机系统,Auto Parts
44980,sz300680,X260302,底盘与发动机系统,Auto Parts
44994,sz300694,X260302,底盘与发动机系统,Auto Parts
45030,sz300733,X260302,底盘与发动机系统,Auto Parts
45290,sz301007,X260302,底盘与发动机系统,Auto Parts
45302,sz301020,X260302,底盘与发动机系统,Chemical (Basic)
45350,sz301072,X260302,底盘与发动机系统,Auto Parts
45392,sz301119,X260302,底盘与发动机系统,Auto Parts
45432,sz301170,X260302,底盘与发动机系统,Auto Parts
45452,sz301192,X260302,底盘与发动机系统,Auto Parts
45538,sz301298,X260302,底盘与发动机系统,Auto Parts
45617,sz301397,X260302,底盘与发动机系统,Auto Parts
45633,sz301459,X260302,底盘与发动机系统,Machinery
45682,sz301560,X260302,底盘与发动机系统,Auto Parts
45737,sz301667,X260302,底盘与发动机系统,Electronics (General)
25165,sh600182,X260303,轮胎轮毂,Rubber& Tires
25366,sh600469,X260303,轮胎轮毂,Rubber& Tires
25799,sh601058,X260303,轮胎轮毂,Rubber& Tires
25839,sh601163,X260303,轮胎轮毂,Rubber& Tires
25888,sh601500,X260303,轮胎轮毂,Rubber& Tires
25989,sh601966,X260303,轮胎轮毂,Rubber& Tires
26046,sh603049,X260303,轮胎轮毂,Rubber& Tires
26278,sh603335,X260303,轮胎轮毂,Auto Parts
28432,sz000589,X260303,轮胎轮毂,Rubber& Tires
28441,sz000599,X260303,轮胎轮毂,Rubber& Tires
28722,sz001233,X260303,轮胎轮毂,Construction Supplies
28893,sz002085,X260303,轮胎轮毂,Auto Parts
29147,sz002355,X260303,轮胎轮毂,Auto Parts
29270,sz002488,X260303,轮胎轮毂,Auto Parts
29487,sz002725,X260303,轮胎轮毂,Auto Parts
29608,sz002863,X260303,轮胎轮毂,Auto Parts
29718,sz002984,X260303,轮胎轮毂,Rubber& Tires
44736,sz300428,X260303,轮胎轮毂,Metals & Mining
44952,sz300652,X260303,轮胎轮毂,Auto Parts
44995,sz300695,X260303,轮胎轮毂,Auto Parts
45672,sz301539,X260303,轮胎轮毂,Auto Parts
45674,sz301550,X260303,轮胎轮毂,Auto Parts
25088,sh600081,X260304,其他汽车零部件,Auto Parts
25373,sh600480,X260304,其他汽车零部件,Auto Parts
25410,sh600523,X260304,其他汽车零部件,Auto Parts
26108,sh603119,X260304,其他汽车零部件,Electrical Equipment
26161,sh603190,X260304,其他汽车零部件,Auto Parts
26172,sh603201,X260304,其他汽车零部件,Machinery
26180,sh603210,X260304,其他汽车零部件,Auto Parts
26181,sh603211,X260304,其他汽车零部件,Metals & Mining
26217,sh603266,X260304,其他汽车零部件,Chemical (Basic)
26286,sh603348,X260304,其他汽车零部件,Auto Parts
26331,sh603409,X260304,其他汽车零部件,Auto Parts
26425,sh603655,X260304,其他汽车零部件,Rubber& Tires
26571,sh603917,X260304,其他汽车零部件,Auto Parts
26628,sh605018,X260304,其他汽车零部件,Auto Parts
26700,sh605319,X260304,其他汽车零部件,Auto Parts
26750,sh688021,X260304,其他汽车零部件,Machinery
27296,sh688737,X260304,其他汽车零部件,Chemical (Basic)
28614,sz000887,X260304,其他汽车零部件,Rubber& Tires
28680,sz000980,X260304,其他汽车零部件,Auto & Truck
28744,sz001282,X260304,其他汽车零部件,Auto Parts
28759,sz001311,X260304,其他汽车零部件,Auto Parts
28992,sz002190,X260304,其他汽车零部件,Auto Parts
29286,sz002510,X260304,其他汽车零部件,Auto Parts
29322,sz002547,X260304,其他汽车零部件,Metals & Mining
29556,sz002806,X260304,其他汽车零部件,Electrical Equipment
29661,sz002921,X260304,其他汽车零部件,Steel
29700,sz002965,X260304,其他汽车零部件,Machinery
29710,sz002976,X260304,其他汽车零部件,Machinery
29730,sz002997,X260304,其他汽车零部件,Machinery
29764,sz003033,X260304,其他汽车零部件,Auto Parts
44564,sz300237,X260304,其他汽车零部件,Environmental & Waste Services
44913,sz300611,X260304,其他汽车零部件,Auto Parts
44944,sz300643,X260304,其他汽车零部件,Auto Parts
45006,sz300707,X260304,其他汽车零部件,Auto Parts
45039,sz300745,X260304,其他汽车零部件,Auto Parts
45106,sz300816,X260304,其他汽车零部件,Construction Supplies
45182,sz300893,X260304,其他汽车零部件,Auto Parts
45201,sz300912,X260304,其他汽车零部件,Machinery
45213,sz300926,X260304,其他汽车零部件,Auto Parts
45261,sz300978,X260304,其他汽车零部件,Auto Parts
45268,sz300985,X260304,其他汽车零部件,Construction Supplies
45283,sz301000,X260304,其他汽车零部件,Chemical (Basic)
45288,sz301005,X260304,其他汽车零部件,Auto Parts
45442,sz301181,X260304,其他汽车零部件,Auto Parts
45481,sz301225,X260304,其他汽车零部件,Auto Parts
45485,sz301229,X260304,其他汽车零部件,Auto Parts
45549,sz301310,X260304,其他汽车零部件,Electrical Equipment
45669,sz301535,X260304,其他汽车零部件,Auto Parts
45717,sz301613,X260304,其他汽车零部件,Auto Parts
25550,sh600699,X260305,汽车电子电气系统,Auto Parts
26025,sh603023,X260305,汽车电子电气系统,Auto Parts
26151,sh603179,X260305,汽车电子电气系统,Auto Parts
26168,sh603197,X260305,汽车电子电气系统,Auto Parts
26173,sh603202,X260305,汽车电子电气系统,Auto Parts
26306,sh603376,X260305,汽车电子电气系统,Auto Parts
26318,sh603390,X260305,汽车电子电气系统,Auto Parts
26418,sh603633,X260305,汽车电子电气系统,Electrical Equipment
26496,sh603786,X260305,汽车电子电气系统,Auto Parts
26593,sh603960,X260305,汽车电子电气系统,Machinery
26621,sh605005,X260305,汽车电子电气系统,Auto Parts
26701,sh605333,X260305,汽车电子电气系统,Auto Parts
27014,sh688326,X260305,汽车电子电气系统,Auto Parts
27148,sh688533,X260305,汽车电子电气系统,Electronics (Consumer & Office)
27211,sh688612,X260305,汽车电子电气系统,Auto Parts
27249,sh688667,X260305,汽车电子电气系统,Auto Parts
28625,sz000901,X260305,汽车电子电气系统,Auto Parts
29039,sz002239,X260305,汽车电子电气系统,Auto Parts
29239,sz002454,X260305,汽车电子电气系统,Auto Parts
29434,sz002664,X260305,汽车电子电气系统,Auto Parts
29522,sz002766,X260305,汽车电子电气系统,Auto Parts
29562,sz002813,X260305,汽车电子电气系统,Auto Parts
29647,sz002906,X260305,汽车电子电气系统,Auto Parts
29660,sz002920,X260305,汽车电子电气系统,Auto Parts
44626,sz300304,X260305,汽车电子电气系统,Auto Parts
44981,sz300681,X260305,汽车电子电气系统,Auto Parts
45153,sz300863,X260305,汽车电子电气系统,Auto Parts
45215,sz300928,X260305,汽车电子电气系统,Auto Parts
45253,sz300969,X260305,汽车电子电气系统,Auto Parts
45478,sz301221,X260305,汽车电子电气系统,Software (System & Application)
45639,sz301488,X260305,汽车电子电气系统,Auto Parts
45643,sz301499,X260305,汽车电子电气系统,Auto Parts
45713,sz301607,X260305,汽车电子电气系统,Auto Parts
45732,sz301656,X260305,汽车电子电气系统,Auto Parts
25278,sh600335,X260401,汽车经销商,Retail (Distributors)
25514,sh600653,X260401,汽车经销商,Retail (Distributors)
25654,sh600822,X260401,汽车经销商,Retail (Distributors)
25938,sh601777,X260501,摩托车,Auto & Truck
26118,sh603129,X260501,摩托车,Recreation
26488,sh603766,X260501,摩托车,Auto & Truck
26497,sh603787,X260501,摩托车,Auto & Truck
28635,sz000913,X260501,摩托车,Auto & Truck
25075,sh600062,X270101,化学制剂,Drugs (Pharmaceutical)
25086,sh600079,X270101,化学制剂,Drugs (Pharmaceutical)
25176,sh600196,X270101,化学制剂,Drugs (Pharmaceutical)
25228,sh600267,X270101,化学制剂,Drugs (Pharmaceutical)
25234,sh600276,X270101,化学制剂,Drugs (Pharmaceutical)
25314,sh600380,X270101,化学制剂,Drugs (Pharmaceutical)
25340,sh600420,X270101,化学制剂,Drugs (Pharmaceutical)
25401,sh600513,X270101,化学制剂,Drugs (Pharmaceutical)
25408,sh600521,X270101,化学制剂,Drugs (Pharmaceutical)
25494,sh600624,X270101,化学制剂,Drugs (Pharmaceutical)
25523,sh600664,X270101,化学制剂,Drugs (Pharmaceutical)
25614,sh600774,X270101,化学制剂,Drugs (Pharmaceutical)
25626,sh600789,X270101,化学制剂,Drugs (Pharmaceutical)
25645,sh600812,X270101,化学制剂,Drugs (Pharmaceutical)
25676,sh600851,X270101,化学制剂,Drugs (Pharmaceutical)
25810,sh601089,X270101,化学制剂,Drugs (Pharmaceutical)
26141,sh603168,X270101,化学制剂,Drugs (Pharmaceutical)
26177,sh603207,X270101,化学制剂,Drugs (Pharmaceutical)
26300,sh603367,X270101,化学制剂,Drugs (Pharmaceutical)
26438,sh603669,X270101,化学制剂,Drugs (Pharmaceutical)
26439,sh603676,X270101,化学制剂,Drugs (Pharmaceutical)
26511,sh603811,X270101,化学制剂,Drugs (Pharmaceutical)
26810,sh688091,X270101,化学制剂,Drugs (Pharmaceutical)
26896,sh688189,X270101,化学制剂,Drugs (Pharmaceutical)
26903,sh688197,X270101,化学制剂,Drugs (Pharmaceutical)
26945,sh688247,X270101,化学制剂,Drugs (Pharmaceutical)
27010,sh688321,X270101,化学制剂,Drugs (Pharmaceutical)
27054,sh688373,X270101,化学制剂,Drugs (Biotechnology)
27125,sh688506,X270101,化学制剂,Drugs (Pharmaceutical)
27132,sh688513,X270101,化学制剂,Drugs (Pharmaceutical)
27160,sh688553,X270101,化学制剂,Drugs (Pharmaceutical)
27170,sh688566,X270101,化学制剂,Drugs (Pharmaceutical)
27242,sh688658,X270101,化学制剂,Drugs (Pharmaceutical)
27326,sh688799,X270101,化学制剂,Drugs (Pharmaceutical)
28335,sz000153,X270101,化学制剂,Drugs (Pharmaceutical)
28377,sz000513,X270101,化学制剂,Drugs (Pharmaceutical)
28421,sz000566,X270101,化学制剂,Drugs (Pharmaceutical)
28439,sz000597,X270101,化学制剂,Drugs (Pharmaceutical)
28543,sz000766,X270101,化学制剂,Drugs (Pharmaceutical)
28554,sz000788,X270101,化学制剂,Drugs (Pharmaceutical)
28574,sz000813,X270101,化学制剂,Drugs (Pharmaceutical)
28630,sz000908,X270101,化学制剂,Drugs (Pharmaceutical)
28636,sz000915,X270101,化学制剂,Drugs (Pharmaceutical)
28638,sz000919,X270101,化学制剂,Drugs (Pharmaceutical)
28649,sz000931,X270101,化学制剂,Real Estate (Development)
28668,sz000963,X270101,化学制剂,Healthcare Support Services
28829,sz002019,X270101,化学制剂,Drugs (Pharmaceutical)
28830,sz002020,X270101,化学制剂,Drugs (Pharmaceutical)
29060,sz002262,X270101,化学制剂,Drugs (Pharmaceutical)
29090,sz002294,X270101,化学制剂,Drugs (Pharmaceutical)
29126,sz002332,X270101,化学制剂,Drugs (Pharmaceutical)
29161,sz002370,X270101,化学制剂,Drugs (Pharmaceutical)
29184,sz002393,X270101,化学制剂,Drugs (Pharmaceutical)
29211,sz002422,X270101,化学制剂,Drugs (Pharmaceutical)
29224,sz002437,X270101,化学制剂,Drugs (Pharmaceutical)
29423,sz002653,X270101,化学制剂,Drugs (Pharmaceutical)
29444,sz002675,X270101,化学制剂,Drugs (Biotechnology)
29503,sz002742,X270101,化学制剂,Chemical (Specialty)
29512,sz002755,X270101,化学制剂,Drugs (Pharmaceutical)
29528,sz002773,X270101,化学制剂,Drugs (Pharmaceutical)
29545,sz002793,X270101,化学制剂,Drugs (Pharmaceutical)
29574,sz002826,X270101,化学制剂,Drugs (Pharmaceutical)
29642,sz002900,X270101,化学制剂,Drugs (Pharmaceutical)
29663,sz002923,X270101,化学制剂,Drugs (Pharmaceutical)
29678,sz002940,X270101,化学制剂,Drugs (Pharmaceutical)
29752,sz003020,X270101,化学制剂,Drugs (Pharmaceutical)
44352,sz300006,X270101,化学制剂,Drugs (Pharmaceutical)
44362,sz300016,X270101,化学制剂,Drugs (Pharmaceutical)
44426,sz300086,X270101,化学制剂,Drugs (Pharmaceutical)
44446,sz300110,X270101,化学制剂,Drugs (Pharmaceutical)
44447,sz300111,X270101,化学制剂,Drugs (Pharmaceutical)
44490,sz300158,X270101,化学制剂,Drugs (Pharmaceutical)
44524,sz300194,X270101,化学制剂,Drugs (Pharmaceutical)
44529,sz300199,X270101,化学制剂,Drugs (Pharmaceutical)
44560,sz300233,X270101,化学制剂,Drugs (Pharmaceutical)
44581,sz300254,X270101,化学制剂,Drugs (Pharmaceutical)
44741,sz300434,X270101,化学制剂,Drugs (Pharmaceutical)
44743,sz300436,X270101,化学制剂,Drugs (Pharmaceutical)
44861,sz300558,X270101,化学制剂,Drugs (Pharmaceutical)
44876,sz300573,X270101,化学制剂,Drugs (Pharmaceutical)
44886,sz300584,X270101,化学制剂,Drugs (Pharmaceutical)
45004,sz300705,X270101,化学制剂,Drugs (Pharmaceutical)
45021,sz300723,X270101,化学制剂,Drugs (Pharmaceutical)
45352,sz301075,X270101,化学制剂,Drugs (Pharmaceutical)
45402,sz301130,X270101,化学制剂,Drugs (Pharmaceutical)
45649,sz301507,X270101,化学制剂,Household Products
25190,sh600216,X270102,原料药,Drugs (Pharmaceutical)
25379,sh600488,X270102,原料药,Drugs (Pharmaceutical)
26198,sh603229,X270102,原料药,Drugs (Pharmaceutical)
26203,sh603235,X270102,原料药,Household Products
26288,sh603351,X270102,原料药,Chemical (Basic)
26363,sh603520,X270102,原料药,Drugs (Pharmaceutical)
26371,sh603538,X270102,原料药,Drugs (Pharmaceutical)
26651,sh605116,X270102,原料药,Drugs (Pharmaceutical)
26668,sh605177,X270102,原料药,Drugs (Pharmaceutical)
26721,sh605507,X270102,原料药,Drugs (Pharmaceutical)
26874,sh688166,X270102,原料药,Drugs (Pharmaceutical)
27038,sh688356,X270102,原料药,Drugs (Pharmaceutical)
28531,sz000739,X270102,原料药,Drugs (Pharmaceutical)
28660,sz000952,X270102,原料药,Drugs (Pharmaceutical)
28661,sz000953,X270102,原料药,Chemical (Specialty)
28788,sz001367,X270102,原料药,Drugs (Pharmaceutical)
28905,sz002099,X270102,原料药,Drugs (Pharmaceutical)
28908,sz002102,X270102,原料药,Retail (Distributors)
29156,sz002365,X270102,原料药,Drugs (Pharmaceutical)
29190,sz002399,X270102,原料药,Drugs (Pharmaceutical)
29565,sz002817,X270102,原料药,Chemical (Basic)
44593,sz300267,X270102,原料药,Drugs (Pharmaceutical)
44691,sz300381,X270102,原料药,Drugs (Biotechnology)
44709,sz300401,X270102,原料药,Drugs (Pharmaceutical)
44759,sz300452,X270102,原料药,Drugs (Pharmaceutical)
44803,sz300497,X270102,原料药,Drugs (Pharmaceutical)
44885,sz300583,X270102,原料药,Drugs (Pharmaceutical)
44937,sz300636,X270102,原料药,Drugs (Pharmaceutical)
45002,sz300702,X270102,原料药,Drugs (Pharmaceutical)
45250,sz300966,X270102,原料药,Drugs (Biotechnology)
45343,sz301065,X270102,原料药,Drugs (Pharmaceutical)
45365,sz301089,X270102,原料药,Drugs (Pharmaceutical)
45469,sz301211,X270102,原料药,Drugs (Pharmaceutical)
45496,sz301246,X270102,原料药,Drugs (Pharmaceutical)
45503,sz301258,X270102,原料药,Drugs (Pharmaceutical)
45519,sz301277,X270102,原料药,Drugs (Pharmaceutical)
45523,sz301281,X270102,原料药,Drugs (Pharmaceutical)
45541,sz301301,X270102,原料药,Drugs (Biotechnology)
25585,sh600739,X270202,疫苗,Retail (Distributors)
26320,sh603392,X270202,疫苗,Drugs (Biotechnology)
26969,sh688276,X270202,疫苗,Drugs (Biotechnology)
27008,sh688319,X270202,疫苗,Drugs (Biotechnology)
27252,sh688670,X270202,疫苗,Drugs (Biotechnology)
27297,sh688739,X270202,疫苗,Drugs (Biotechnology)
44455,sz300122,X270202,疫苗,Drugs (Biotechnology)
44475,sz300142,X270202,疫苗,Drugs (Biotechnology)
44903,sz300601,X270202,疫苗,Drugs (Biotechnology)
45131,sz300841,X270202,疫苗,Drugs (Biotechnology)
45465,sz301207,X270202,疫苗,Drugs (Biotechnology)
25690,sh600867,X270205,基因药物,Drugs (Pharmaceutical)
26079,sh603087,X270205,基因药物,Drugs (Biotechnology)
26851,sh688136,X270205,基因药物,Drugs (Biotechnology)
27264,sh688687,X270205,基因药物,Drugs (Biotechnology)
28381,sz000518,X270205,基因药物,Drugs (Biotechnology)
28475,sz000661,X270205,基因药物,Drugs (Pharmaceutical)
28848,sz002038,X270205,基因药物,Drugs (Biotechnology)
44355,sz300009,X270205,基因药物,Drugs (Biotechnology)
25187,sh600211,X270206,其他生物制药,Healthcare Support Services
26392,sh603590,X270206,其他生物制药,Drugs (Pharmaceutical)
26462,sh603707,X270206,其他生物制药,Drugs (Pharmaceutical)
26784,sh688062,X270206,其他生物制药,Drugs (Biotechnology)
26822,sh688105,X270206,其他生物制药,Drugs (Biotechnology)
26834,sh688117,X270206,其他生物制药,Drugs (Pharmaceutical)
26852,sh688137,X270206,其他生物制药,Drugs (Biotechnology)
26872,sh688163,X270206,其他生物制药,Drugs (Biotechnology)
26883,sh688176,X270206,其他生物制药,Drugs (Pharmaceutical)
26884,sh688177,X270206,其他生物制药,Drugs (Biotechnology)
26899,sh688192,X270206,其他生物制药,Drugs (Biotechnology)
26925,sh688221,X270206,其他生物制药,Drugs (Biotechnology)
26960,sh688266,X270206,其他生物制药,Drugs (Biotechnology)
26971,sh688278,X270206,其他生物制药,Drugs (Biotechnology)
26992,sh688302,X270206,其他生物制药,Drugs (Pharmaceutical)
27062,sh688382,X270206,其他生物制药,Drugs (Biotechnology)
27096,sh688443,X270206,其他生物制药,Drugs (Biotechnology)
27115,sh688488,X270206,其他生物制药,Drugs (Biotechnology)
27302,sh688759,X270206,其他生物制药,Drugs (Biotechnology)
28395,sz000534,X270206,其他生物制药,Drugs (Biotechnology)
29325,sz002550,X270206,其他生物制药,Drugs (Pharmaceutical)
29356,sz002581,X270206,其他生物制药,Drugs (Pharmaceutical)
29460,sz002693,X270206,其他生物制药,Drugs (Pharmaceutical)
44533,sz300204,X270206,其他生物制药,Drugs (Biotechnology)
44566,sz300239,X270206,其他生物制药,Chemical (Specialty)
44582,sz300255,X270206,其他生物制药,Drugs (Pharmaceutical)
44672,sz300357,X270206,其他生物制药,Drugs (Pharmaceutical)
44983,sz300683,X270206,其他生物制药,Drugs (Biotechnology)
45327,sz301047,X270206,其他生物制药,Drugs (Biotechnology)
45357,sz301080,X270206,其他生物制药,Drugs (Biotechnology)
29024,sz002223,X270301,家用器械,Healthcare Products
29221,sz002432,X270301,家用器械,Healthcare Products
44620,sz300298,X270301,家用器械,Healthcare Products
44865,sz300562,X270301,家用器械,Healthcare Products
45363,sz301087,X270301,家用器械,Healthcare Products
25068,sh600055,X270302,医疗设备,Healthcare Products
25462,sh600587,X270302,医疗设备,Healthcare Products
26016,sh603014,X270302,医疗设备,Healthcare Products
26831,sh688114,X270302,医疗设备,Heathcare Information and Technology
26854,sh688139,X270302,医疗设备,Healthcare Products
26917,sh688212,X270302,医疗设备,Healthcare Products
26965,sh688271,X270302,医疗设备,Healthcare Products
26967,sh688273,X270302,医疗设备,Healthcare Products
26970,sh688277,X270302,医疗设备,Healthcare Products
26991,sh688301,X270302,医疗设备,Healthcare Products
27040,sh688358,X270302,医疗设备,Healthcare Products
27082,sh688410,X270302,医疗设备,Healthcare Products
27178,sh688576,X270302,医疗设备,Healthcare Products
27182,sh688580,X270302,医疗设备,Healthcare Products
27183,sh688581,X270302,医疗设备,Healthcare Products
27206,sh688607,X270302,医疗设备,Healthcare Products
27223,sh688626,X270302,医疗设备,Healthcare Products
27255,sh688677,X270302,医疗设备,Healthcare Products
27329,sh688805,X270302,医疗设备,Computers/Peripherals
44373,sz300030,X270302,医疗设备,Heathcare Information and Technology
44391,sz300049,X270302,医疗设备,Drugs (Pharmaceutical)
44535,sz300206,X270302,医疗设备,Healthcare Products
44573,sz300246,X270302,医疗设备,Healthcare Products
44634,sz300314,X270302,医疗设备,Healthcare Products
44934,sz300633,X270302,医疗设备,Healthcare Products
45047,sz300753,X270302,医疗设备,Healthcare Products
45053,sz300760,X270302,医疗设备,Healthcare Products
45159,sz300869,X270302,医疗设备,Healthcare Products
45589,sz301363,X270302,医疗设备,Healthcare Products
45592,sz301367,X270302,医疗设备,Healthcare Products
45656,sz301515,X270302,医疗设备,Healthcare Products
45710,sz301602,X270302,医疗设备,Healthcare Products
25415,sh600529,X270303,医疗耗材,Healthcare Products
26175,sh603205,X270303,医疗耗材,Healthcare Products
26192,sh603222,X270303,医疗耗材,Drugs (Pharmaceutical)
26247,sh603301,X270303,医疗耗材,Healthcare Products
26253,sh603309,X270303,医疗耗材,Healthcare Products
26470,sh603718,X270303,医疗耗材,Drugs (Pharmaceutical)
26546,sh603880,X270303,医疗耗材,Healthcare Products
26599,sh603976,X270303,医疗耗材,Healthcare Products
26608,sh603987,X270303,医疗耗材,Healthcare Products
26710,sh605369,X270303,医疗耗材,Healthcare Products
26743,sh688013,X270303,医疗耗材,Healthcare Products
26745,sh688016,X270303,医疗耗材,Healthcare Products
26754,sh688026,X270303,医疗耗材,Healthcare Products
26757,sh688029,X270303,医疗耗材,Healthcare Products
26773,sh688050,X270303,医疗耗材,Healthcare Products
26805,sh688085,X270303,医疗耗材,Healthcare Products
26825,sh688108,X270303,医疗耗材,Healthcare Products
26861,sh688151,X270303,医疗耗材,Healthcare Products
26870,sh688161,X270303,医疗耗材,Healthcare Products
26904,sh688198,X270303,医疗耗材,Healthcare Products
27003,sh688314,X270303,医疗耗材,Healthcare Products
27034,sh688351,X270303,医疗耗材,Healthcare Products
27212,sh688613,X270303,医疗耗材,Healthcare Products
